brand,brand_id,product_id_index,category_2,category_3,simplified_category_id,event_time_index,event_type_index,user_session_index,price,user_id_index,discount_rate,purchase_rate,revenue
EnGenius,6412,36198,NetworkHardware,WirelessEquipment,143303,1577214567,1,21325732,206.47,8564484,11.836544,0.0,0.0
Apple,7204,1290,Smartphones,,241000,1574009012,1,44935806,958.3,6261929,5.6512775,0.0,151701762.96759033
Huawei,6530,831,Smartphones,,241000,1572141213,1,58571063,165.23,4552880,10.725095,0.0,3024535.0717926025
Samsung,7206,560,Smartphones,,241000,1581005876,1,38225007,1249.62,2431431,16.613058,0.0,117464.27954101562
Longway,4662,53362,Outdoor,KickScooters,252913,1583699333,1,59170316,102.71,4004049,11.326947,0.0,4005.6899642944336
Midea,1778,12827,BigHomeAppliances,Washers,200641,1585237302,1,14773845,107.85,888351,4.751395,0.0,189923.84731292725
Lucente,2237,159583,JewelryAndBijouterie,NecklacesBijouterieAndJewelry,205677,1575650981,1,77047587,156.76,610231,1.4769695,0.0,160522.234375
Elari,944,22157,SmartWatches,,240000,1575262225,1,7683059,38.35,146314,48.62693,0.0,21514.349143981934
LG,6533,318332,BigHomeAppliances,Washers,200641,1587422921,1,74858219,354.68,11294434,13.877085,0.0,425615.9912109375
Nice Cooker,2144,91338,Kitchenware,UtensilsForCooking,197612,1582285228,1,86948055,66.41,1138619,0.0,0.0,1195.3800659179688
DAUSCHER,1603,9179,BigHomeAppliances,Kitcheners,200638,1584433023,1,65522497,437.31,8978511,9.145491,4.761904761904762,303930.44830322266
OPPO,4406,1379,Smartphones,,241000,1571319502,1,43935953,256.89,1701441,0.19037619,0.0,4477849.845336914
Apple,7204,1290,Smartphones,,241000,1573898947,1,85214463,958.32,415918,5.6493063,0.0,151704932.1194458
Polaris,7184,50668,KitchenAppliances,OtherKitchenAppliances,203657,1587916820,1,76478162,22.86,6932322,98.223816,0.0,388.62001037597656
Samsung,7206,897,Smartphones,,241000,1579056786,1,60653430,676.44,1861244,14.067938,0.0,10031605.236206057
Nitto,5690,68460,Tires,PassengerCarTires,133242,1581793029,1,51492422,56.63,3531396,0.0,0.0,56.630001068115234
Apple,7204,632,Smartphones,,241000,1586330524,1,54498178,846.1,13301312,4.6970053,0.0,6703650.106567383
Interos,161,93127,Kitchenware,UtensilsForCooking,197612,1576626142,1,69812684,64.49,998158,24.475937,0.0,128.97999572753906
ASUS,889,3326,NotebooksAndAccessories,Notebooks,144305,1578979263,1,34533116,1237.49,9998896,30.62386,0.0,154686.24877929688
Pioneer,1996,24271,CarAudio,HeadUnits,121203,1582599435,1,69485003,167.23,12342310,30.143282,0.0,22241.58943176269
Samsung,7206,268376,Smartphones,,241000,1587201558,1,89113519,309.89,3529678,24.657797,0.0,9347832.291870115
Meizu,7375,1054,Smartphones,,241000,1584508156,1,9447282,203.03,2773281,16.002651,0.0,36748.429779052734
Polaris,7184,16233,ClimateEquipment,CleanersAndHumidifiers,202645,1572469963,1,72711599,36.01,4413335,22.224625,0.0,25026.948833465576
Apple,7204,1319,Smartphones,,241000,1577388075,1,76555109,1660.15,6029743,5.8300686,0.0,12622120.635620115
Lucente,2237,160333,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1586310443,1,85225986,165.51,2960945,3.0177014,0.0,217149.11279296875
Deviser,4424,218200,MusicalInstruments,StringedInstruments,209706,1584362014,1,73869515,218.8,373941,4.4916816,0.0,9189.600128173828
Acer,5957,3153,NotebooksAndAccessories,Notebooks,144305,1588158086,1,42335710,500.37,4839679,11.60165,0.0,480355.1953125
Vivo,6208,1245,Smartphones,,241000,1573463986,1,36937944,308.86,1727916,4.0002565,0.0,879942.0982666016
HONOR,1911,22461,Gadgets,Wearables,237824,1586630523,1,58669532,51.46,1041523,0.0,16.666666666666664,13842.739753723145
Lucente,2237,160351,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1575525517,1,19510919,242.22,5335077,0.0,0.0,11626.56005859375
Samsung,7206,1081,Smartphones,,241000,1572534207,1,60262364,362.33,2245862,11.963948,0.0,16576959.215667725
HTW,7384,233488,Bedroom,BedroomMattresses,184527,1582197232,1,87625185,155.06,4234068,23.077688,0.0,64349.898986816406
Samsung,7206,13538,SmallHomeAppliances,VacuumCleaners,204671,1575349316,2,62259654,110.43,2960420,4.645538,40.0,404725.9511184693
MSI,6286,28949,Hardware,Videocards,142298,1570342365,1,4994713,308.86,1862035,42.21732,0.0,2162.019897460937
HP,7796,2719,NotebooksAndAccessories,Notebooks,144305,1587309772,1,58063253,578.91,3049996,0.0,0.0,104203.79516601562
Thomas,1293,13482,SmallHomeAppliances,VacuumCleaners,204671,1584790102,1,61592044,375.79,3743782,14.118883,16.666666666666664,207811.8747253418
Minoti,2549,268754,BoyFashion,BoySportSuits,162394,1581383632,1,45094796,15.14,5960400,32.71111,0.0,0.0
Moulinex,5411,12323,KitchenAppliances,FoodProcessorsAndGrinders,203651,1579117116,1,40756309,218.77,172122,11.457827,0.0,1750.1600341796875
Xiaomi,5677,53121,Outdoor,ElectricScooter,252911,1572980179,1,37041541,367.55,2494116,57.490494,0.0,310579.7396850586
OPPO,4406,1412,Smartphones,,241000,1573672983,1,43574577,308.63,588306,0.07446107,0.0,3799852.620117188
ADIL,1637,93413,ChildrensTransport,KidsElectricVehicles,137258,1573902109,1,25656536,114.03,5568034,36.62535,0.0,115056.26876831056
Huawei,6530,1060,Smartphones,,241000,1575644543,1,3624460,900.62,3117248,6.3833804,0.0,1157296.693725586
ALTECO,1818,239231,PowerTools,ToolingEquipment,158375,1580095399,1,2698938,4.79,2243514,25.621119,0.0,23.949999809265137
GIGABYTE,4967,27990,Hardware,Motherboards,142294,1576077386,1,57582367,64.48,7601936,2.0358498,0.0,451.3600234985352
Transcend,3252,29672,Hardware,HardDrives,142293,1579432204,1,5126012,31.14,476973,34.164906,0.0,1681.5599670410156
Xiaomi,5677,992,Smartphones,,241000,1579242531,1,7256737,192.77,10163286,16.697636,0.0,120288.48266601562
Apple,7204,608,Smartphones,,241000,1582238499,1,25137841,756.78,2489273,33.134235,0.0,20427763.330810547
Atlant,7659,11037,BigHomeAppliances,Freezers,200636,1585532878,1,68772944,386.08,389572,70.00226,0.0,163697.91430664062
Erkaplan,4600,170834,HomeTextiles,CarpetsAndRugs,195587,1581737149,1,70787366,180.7,11732702,14.908648,0.0,180.6999969482422
Samsung,7206,1078,Smartphones,,241000,1576941680,1,75785202,270.42,1379791,24.902103,0.0,15310640.320251465
Samsung,7206,13556,SmallHomeAppliances,VacuumCleaners,204671,1570092299,1,72755717,164.71,2569698,30.37284,16.666666666666664,225158.57917785645
Nokia,6320,38428,Mobiles,,238000,1580589609,1,49440411,37.44,3041034,19.153536,0.0,10033.919631958008
Baby Time,1879,31947,BabyStrollsAndTrips,StrollersAndAccessories,136257,1582475304,1,13870203,63.06,2761377,9.266185,0.0,6873.540149688721
Chicco,3740,46119,Toys,PlayVehicles,139276,1577913783,1,2339317,12.84,8665310,16.731518,0.0,25.68000030517578
OPPO,4406,789,Smartphones,,241000,1576666773,1,37276178,437.57,8167974,15.000287,0.0,14439.81024169922
Samsung,7206,1275,Smartphones,,241000,1587401175,1,78341778,149.04,5063590,4.918665,0.0,21790094.13841248
HONOR,1911,1254,Smartphones,,241000,1576083518,1,24913796,128.68,425050,0.0,0.0,27537.518432617188
Redbo,1677,187787,PowerTools,WeldingEquipment,158376,1570025010,1,68129593,643.52,4238728,24.3336,0.0,2574.080078125
REDMOND,773,26942,KitchenAppliances,Kettles,203653,1578858220,1,87376757,28.29,6779646,31.268219,0.0,96525.4831237793
ROMANA,3535,170155,Fitness,Pull-upBars,248898,1587824344,1,9480217,34.0,15342471,39.684227,0.0,408.0
ASRock,2461,29190,Hardware,Videocards,142298,1575395885,1,36540767,178.84,5938975,38.0104,0.0,10730.399780273438
BADEN,6199,182743,WomenShoes,WomenKneeBoots,235815,1573638060,1,69677642,86.23,3063274,30.06488,0.0,2845.5901107788086
LG,6533,10501,BigHomeAppliances,Refrigerators,200640,1575521883,1,39845481,1803.87,1407115,13.480961,0.0,126270.89965820312
Vestel,6415,5559,Tvs,,264000,1580233104,1,85329075,360.34,10781744,34.36789,22.22222222222222,89003.97909545898
Huawei,6530,947,Smartphones,,241000,1588085588,1,8117081,127.13,15500797,9.541765,0.0,1296344.581993103
Dyson,5345,13949,SmallHomeAppliances,VacuumCleaners,204671,1583368710,1,61713640,386.08,874453,11.2439375,0.0,43627.038482666016
Apple,7204,1290,Smartphones,,241000,1578635901,2,55988763,861.52,6315758,15.179679,27.77777777777778,136381203.65185547
Одри,5937,147126,Books,HobbyBooks,206690,1572100922,1,54927900,36.14,3981407,23.480839,0.0,180.6999969482422
Huter,3030,168393,VegetableGardenGoods,OutdoorPowerTools,199628,1587781657,1,42752176,80.54,13386666,0.0,0.0,5637.800064086914
Apple,7204,1290,Smartphones,,241000,1576393946,1,45447225,900.9,7940019,11.302548,0.0,142615176.56481934
Intex,4291,215627,CampingAndHiking,Camping,244842,1586244608,2,7675803,33.46,1390264,7.1587176,0.0,4015.199890136719
Apple,7204,22464,SmartWatches,,240000,1573079332,1,16576852,568.27,2788889,11.511989,0.0,1428062.5590820312
Huawei,6530,1060,Smartphones,,241000,1571650699,1,32639019,952.05,440300,1.0373939,0.0,1223384.2343139648
Defender,3313,43052,Peripherals,Webcams,146321,1584624953,1,82336141,6.01,303748,73.371735,0.0,432.7200164794922
Дәуір,5913,148433,Books,Fiction,206688,1585745430,1,84178987,10.27,13962651,0.0,0.0,708.6300315856934
Samsung,7206,13633,SmallHomeAppliances,VacuumCleaners,204671,1584884549,1,25834820,218.77,5736322,0.0,0.0,55786.35108947754
Nokia,6320,1322,Smartphones,,241000,1581765751,1,53466654,115.55,11758136,18.368067,0.0,18141.350479125977
Apple,7204,1316,Smartphones,,241000,1574709443,1,24370065,1646.8,2843057,6.4668922,0.0,7359549.418212891
Samsung,7206,268373,Smartphones,,241000,1580617352,1,81221189,307.41,9641070,20.32501,0.0,16660699.968475342
Indesit,2712,9796,BigHomeAppliances,Refrigerators,200640,1583409733,1,73211123,300.88,259947,26.015537,0.0,92069.28149414062
Индустрия,7557,191860,DecorationMaterials,WallDecoration,151340,1586611360,1,81207190,12.87,1815433,13.040543,0.0,38.609999656677246
SOKOLOV,6702,238767,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1588016135,1,10744114,48.01,8117065,0.0,0.0,0.0
TOTO,1247,252986,PhoneAccessories,PhoneCases,239826,1586979328,1,32427649,6.41,14153379,16.753248,0.0,32.04999923706055
Samsung,7206,1078,Smartphones,,241000,1576465942,1,61683695,271.31,7992267,24.654947,0.0,15361029.44177246
StarLine,6684,25959,CarGoods,CarAnti-theftDevices,117182,1581238724,1,68442633,115.06,1140509,0.0,0.0,2416.2599487304688
Apple,7204,608,Smartphones,,241000,1580317111,1,78578937,720.48,2466207,36.341553,0.0,19447916.11279297
Daewoo Electronics,6636,11612,KitchenAppliances,StovesAndGrills,203658,1573927413,1,49599633,69.24,1026138,0.0,0.0,2077.199935913086
Samsung,7206,897,Smartphones,,241000,1573144538,1,16552700,715.33,1608437,9.127516,0.0,10608344.153442385
Midea,1778,15703,ClimateEquipment,AirConditioners,202643,1583564247,1,11569078,280.32,798759,16.294905,0.0,14856.960388183594
Xiaomi,5677,1022,Smartphones,,241000,1571583382,1,36422135,123.3,2631895,30.578232,0.0,57457.80142211914
Xiaomi,5677,1337,Smartphones,,241000,1579250204,1,62455219,262.26,5820586,30.28708,22.22222222222222,281404.9904785156
BEKO,1232,13208,BigHomeAppliances,Washers,200641,1572433807,1,63239351,180.16,1830466,23.915703,0.0,1264903.38571167
Huawei,6530,227700,SmartWatches,,240000,1576750531,1,26313547,141.29,1856636,39.01239,0.0,565.1599731445312
VEGA,1497,159815,JewelryAndBijouterie,CollarsBijouterieAndJewelry,205674,1587395369,1,13797290,11.84,511287,0.0,0.0,1148.4800148010254
Total,4054,56923,PowerTools,ElectricalTools,158369,1576000100,1,35135289,51.46,390960,20.006222,10.0,19297.49965667725
Гербор,222,86714,Bedroom,BedroomSets,184528,1575044474,1,12065687,582.25,142230,16.408243,0.0,6987.0
PRIDE,6929,25325,CarAudio,CarAcoustic,121200,1578928136,1,26479819,79.79,9979849,20.51997,0.0,25453.010292053223
KX,3888,48075,Toys,ToySets,139282,1574941515,1,25151132,17.99,3528656,0.0,0.0,0.0
Без бренда,6035,12725,KitchenAppliances,FoodProcessorsAndGrinders,203651,1579071323,1,55686177,115.81,9141959,19.64335,0.0,40301.87915039063
SV,3912,77970,Bedroom,Beds,184529,1573901931,1,36525991,105.28,753186,18.038147,0.0,14423.359832763672
Braun,7278,21315,KitchenAppliances,Juicers,203652,1584024924,1,36783798,144.12,7291525,0.0,25.0,33003.47888183594
PULSER,2698,3945,DesktopComputers,Desktops,140284,1580530005,1,81533300,772.19,3870099,6.251213,0.0,33204.17010498047
TECNO,2186,239520,Smartphones,,241000,1581999595,3,27629534,154.19,8295888,10.46397,66.66666666666666,59671.53094482422
StarLine,6684,25968,CarGoods,CarAnti-theftDevices,117182,1573917908,1,45049034,121.21,3239614,4.873646,11.11111111111111,444477.0666427612
Artel,3801,9438,BigHomeAppliances,Kitcheners,200638,1570461917,1,1225450,138.74,2761592,19.29498,4.3478260869565215,95314.38377380373
BRW,1305,219578,Bedroom,BedroomSets,184528,1574673837,1,65281031,729.49,6288471,15.554604,0.0,51064.29931640625
INOI,5424,593,Smartphones,,241000,1578138377,1,30362166,62.28,7401847,22.023293,0.0,3985.919921875
CASIO,3110,114528,Watches,WristWatches,172471,1578488577,1,2519923,39.13,8542605,6.163069,12.5,4539.080123901367
Xiaomi,5677,551,Smartphones,,241000,1573616305,1,18163995,172.69,6158943,32.233253,0.0,12951.750183105469
Huawei,6530,1194,Smartphones,,241000,1586688121,1,48338241,102.68,4344729,0.0,0.0,914365.4027175904
DeFacto,337,250203,WomenFashion,WomenHoodies,166443,1579979609,1,20740856,7.7,1426997,25.02435,0.0,223.29999446868896
Samsung,7206,1078,Smartphones,,241000,1581571326,1,16392227,289.56,11588353,19.586771,0.0,16394307.94177246
Volta,2459,87324,CarBatteries,,122000,1575028281,1,45078374,38.87,2640260,11.174588,0.0,12982.579643249512
ELIKOR,3480,6387,BigHomeAppliances,Funnels,200637,1579108699,1,34919555,55.6,227328,15.07561,0.0,111.1999969482422
Didi style,7149,214767,WomenFashion,WomenSportSuits,166451,1570869477,1,47235781,51.48,1957062,0.0,0.0,12252.239891052246
Samsung,7206,1275,Smartphones,,241000,1577987827,1,36943569,137.57,9328875,12.23604,0.0,20113147.780822758
Hansa,3285,17376,BigHomeAppliances,Cooktops,200634,1576860610,1,341017,360.34,6060510,6.66701,0.0,0.0
Triangle,1636,66156,Tires,PassengerCarTires,133242,1573556180,1,54617001,42.47,1168584,27.63673,0.0,19026.560546875
Гербор,222,86065,Bedroom,Wardrobes,184533,1576568518,1,53431391,463.59,1798109,12.060623,0.0,22252.31982421875
Bosch,5413,13982,SmallHomeAppliances,VacuumCleaners,204671,1578819518,1,9781504,244.28,254821,2.467463,0.0,53741.59973144531
Бирюса,467,10912,BigHomeAppliances,Freezers,200636,1575351346,1,81385962,185.31,1704551,14.803916,0.0,17975.069763183594
STELS,4096,123525,HandTools,ToolSets,154350,1583902899,1,67304352,64.35,8816332,20.633945,7.142857142857142,393757.640663147
Galaxy,2278,23095,BeautyCareEquipment,HairDryers,101106,1574238881,1,82242856,17.74,4163780,33.18267,0.0,674.1199913024902
Vivo,6208,1364,Smartphones,,241000,1584550009,1,42737238,178.9,12930822,13.113162,0.0,310033.6894226074
Apple,7204,1290,Smartphones,,241000,1576323815,2,21089672,900.9,5445497,11.302548,0.0,142615176.56481934
Xerox,4362,4169,OfficeEquipmentAndConsumables,MfPrinters,145308,1585235070,1,81233539,161.91,1181156,0.0,0.0,21210.210479736328
Apple,7204,1418,Smartphones,,241000,1574856557,2,69076215,746.2,483396,0.03349186,25.0,747692.4122314453
OPPO,4406,1379,Smartphones,,241000,1576160254,1,464264,254.8,3055452,1.0024096,0.0,4441418.85319519
Perilla,4954,108311,HouseholdGoods,ClothingCare,196598,1587456366,1,46561792,60.72,5175629,9.615955,0.0,4675.440093994141
Smeg,2140,17319,BigHomeAppliances,Cooktops,200634,1571223057,1,46760115,765.98,1844166,22.810736,0.0,765.97998046875
Samsung,7206,1343,Smartphones,,241000,1576836968,1,60586393,195.36,5589274,22.553022,0.0,1764491.5255126953
OPPO,4406,1412,Smartphones,,241000,1586470424,3,19976479,270.74,14260759,12.34216,20.0,3333350.759765625
Atlant,7659,11180,BigHomeAppliances,Freezers,200636,1575193192,1,5804448,208.47,3695808,14.73968,0.0,85055.76049804688
Витебские ковры,2034,172406,HomeTextiles,CarpetsAndRugs,195587,1573924305,1,54003348,92.24,552980,0.0866571,5.0,184.47999572753903
Prestigio,3420,673,Smartphones,,241000,1578485826,1,61089650,51.2,6210964,1.4626603,0.0,18841.60028076172
Apple,7204,22306,SmartWatches,,240000,1577101783,1,28312142,331.77,8551861,32.128395,28.57142857142857,1267361.3580322266
Samsung,7206,1275,Smartphones,,241000,1587818793,1,70838746,146.34,15269131,6.641151,0.0,21395346.484588623
Midea,1778,264068,SmallHomeAppliances,VacuumCleaners,204671,1586791044,1,69885375,97.53,2695571,0.26587805,0.0,7509.809906005859
Polaris,7184,16233,ClimateEquipment,CleanersAndHumidifiers,202645,1571757656,1,57969856,33.43,3231870,27.796974,0.0,23233.850212097168
Samsung,7206,12940,BigHomeAppliances,Washers,200641,1576725070,1,34187859,334.6,594667,13.33402,0.0,431968.6078796387
REDMOND,773,26942,KitchenAppliances,Kettles,203653,1577626639,1,77871204,28.29,318117,31.268219,0.0,96525.4831237793
TECNO,2186,247696,Smartphones,,241000,1577001074,1,15805526,133.59,4058333,13.360145,50.0,39809.818908691406
Лео,3804,168848,WaterSupply,Pumps,161380,1575634257,1,58684627,108.68,5134666,15.391201,0.0,326.04000091552734
Аквафор,3435,194346,WaterSupply,WaterFiltersAndAccessories,161381,1585358453,1,29569410,131.28,2181778,3.591099,0.0,40565.519622802734
Apple,7204,1290,Smartphones,,241000,1574011112,1,5368113,913.99,3823857,10.013786,5.0,144687357.42407227
Huawei,6530,831,Smartphones,,241000,1579970873,1,76583555,178.27,113854,3.6794887,0.0,3263232.428207397
Samsung,7206,268373,Smartphones,,241000,1584169885,1,34055147,289.51,2768428,24.964357,0.0,15690573.999267578
Panasonic,1367,12636,KitchenAppliances,StovesAndGrills,203658,1581352824,1,61298572,190.46,1064167,0.0,0.0,51614.66181945801
Myprotein,2945,259069,MenFashion,MenOuterwear,164417,1581186773,1,42865287,34.95,1464065,14.797659,0.0,34.95000076293945
Huawei,6530,739,Smartphones,,241000,1570062920,1,89049245,692.14,2643852,26.564953,0.0,122508.78259277344
Apple,7204,1290,Smartphones,,241000,1580460690,1,6857960,806.61,5837816,20.585806,28.57142857142857,127688780.5111084
Xiaomi,5677,1242,Smartphones,,241000,1578398196,1,14643318,198.59,7505169,28.564749,0.0,235527.73565673828
Riviera,2922,192631,FishingEquipment,InflatableBoats,247883,1579609254,1,25637489,556.44,8951160,4.938921,0.0,12798.120056152344
Rondell,5510,92904,Kitchenware,UtensilsForCooking,197612,1580766592,1,77027527,128.68,527454,15.2529,0.0,10809.119384765623
Avalon,5601,3418,DesktopComputers,Desktops,140284,1577805265,1,31207437,581.48,984165,16.94567,0.0,38377.6787109375
Fiio,3883,205249,Audio,PortablePlayers,260959,1576328856,1,71089829,184.82,7898902,17.376724,0.0,369.6400146484375
Apple,7204,1290,Smartphones,,241000,1580999178,2,34843737,805.38,8020367,20.706902,25.0,127494070.91296388
Epson,752,4035,OfficeEquipmentAndConsumables,MfPrinters,145308,1575200180,1,39147465,592.01,170160,28.105265,0.0,227331.84375
OPPO,4406,278365,Smartphones,,241000,1587735480,1,60673438,257.38,2949600,16.66774,0.0,1066582.740234375
DELL,7244,2555,NotebooksAndAccessories,Notebooks,144305,1582336184,1,48624391,743.65,11319452,0.0,0.0,5949.2001953125
Lucente,2237,159571,JewelryAndBijouterie,NecklacesBijouterieAndJewelry,205677,1582547296,1,26173684,262.29,3301458,10.539239,0.0,260978.55850219727
Стендмебель,4310,88691,LivingRoom,ModularLivingRooms,189556,1575737264,1,6639420,128.45,3596532,16.693693,0.0,46884.2488861084
Гербор,222,86684,Bedroom,BedroomSets,184528,1574456219,1,29799112,429.61,4146988,17.864449,0.0,13317.909545898438
Samsung,7206,1275,Smartphones,,241000,1585334394,1,58276847,148.89,5428524,5.014354,0.0,21768164.58076477
Xiaomi,5677,1391,Smartphones,,241000,1581213196,2,60175326,142.58,1716290,45.157322,20.0,2096068.606918335
Sony,6033,74427,Entertainment,Controllers,261965,1577258356,1,66668584,60.72,1098636,22.123894,16.666666666666664,14815.680297851562
REDMOND,773,12764,KitchenAppliances,FoodProcessorsAndGrinders,203651,1582558499,1,33829045,185.31,2193452,16.572123,0.0,9080.189880371094
Huawei,6530,248881,Smartphones,,241000,1583894205,1,61366399,385.2,2791133,25.173367,0.0,755762.4239501953
HP,7796,221284,NotebooksAndAccessories,Notebooks,144305,1573820910,1,71109887,767.05,5557424,18.803192,0.0,166449.84735107422
Samsung,7206,5437,Tvs,,264000,1579877905,1,27567297,720.46,6393260,0.034688015,0.0,463976.2541503906
RENOVA,5191,13017,BigHomeAppliances,Washers,200641,1583041220,1,58935236,108.88,11404909,6.234934,0.0,5117.3598709106445
Apple,7204,1290,Smartphones,,241000,1571454054,1,85119436,1003.6,3003964,1.1913003,0.0,158872886.93518066
Absolute Champion,5157,170209,Fitness,Pull-upBars,248898,1574080438,1,42762975,18.02,5038010,12.481786,6.666666666666667,324.3600082397461
ALTECO,1818,56798,PowerTools,ElectricalTools,158369,1575510578,1,39171228,44.51,6747060,9.458913,0.0,22967.159133911133
Bosch,5413,12678,KitchenAppliances,FoodProcessorsAndGrinders,203651,1571143620,1,22908013,181.19,1627409,25.896688,0.0,33157.770446777344
Chicco,3740,39560,Toys,EducationalToys,139271,1586901998,1,67265226,30.86,5786200,3.3813398,0.0,92.58000183105467
OPPO,4406,1379,Smartphones,,241000,1577342046,1,59080803,231.64,7180010,10.000779,0.0,4037716.829360962
Apple,7204,1290,Smartphones,,241000,1571678166,1,40184842,998.48,2308873,1.6953856,0.0,158062376.34814453
ЗУБР,6776,107912,PowerTools,ElectricAndGasolineSaws,158367,1574870213,1,45734165,305.03,3125945,22.851437,0.0,11286.109954833984
Peppa Pig,2828,40310,Toys,StuffedToys,139279,1576464840,1,9068677,8.24,1084971,37.3384,0.0,57.67999839782715
HP,7796,2513,NotebooksAndAccessories,Notebooks,144305,1580986662,1,53464805,377.33,6268112,12.470716,0.0,62636.777770996094
Huawei,6530,831,Smartphones,,241000,1581504107,1,64874204,164.23,4043283,11.265402,54.54545454545454,3006230.0717926025
Indesit,2712,13398,BigHomeAppliances,Washers,200641,1579724708,1,32806805,229.07,1048806,15.959204,0.0,12827.92041015625
Apple,7204,1290,Smartphones,,241000,1581955732,1,88954045,856.8,11898112,15.644385,0.0,135634008.46759033
Samsung,7206,268373,Smartphones,,241000,1587115491,1,13059915,286.8,2216320,25.666744,0.0,15543698.938415527
Samsung,7206,1385,Smartphones,,241000,1583380989,1,74833741,174.75,3217197,24.474892,0.0,2379745.5
Samsung,7206,897,Smartphones,,241000,1581990032,1,42125735,717.52,5336236,8.849307,0.0,10640821.889648438
Chicco,3740,334460,BabyCare,ProductsForFeeding,134248,1584864222,1,37034424,257.38,891595,13.79576,0.0,514.760009765625
Vivo,6208,268456,Smartphones,,241000,1585548404,1,8770376,373.21,2205238,0.0,0.0,624380.3157043457
Xiaomi,5677,227033,Smartphones,,241000,1576413446,1,16931565,195.24,2012630,20.075321,0.0,353774.8899536133
Samsung,7206,5267,Tvs,,264000,1570182841,1,10300953,424.62,600431,2.901832,0.0,1454748.1032714844
Bosch,5413,10031,BigHomeAppliances,Refrigerators,200640,1576852030,1,52731646,1431.0,2834949,5.6130843,0.0,170289.0
Samsung,7206,1275,Smartphones,,241000,1571307386,3,34775763,143.4,2017939,8.51675,16.666666666666664,20965509.307647705
Huawei,6530,1194,Smartphones,,241000,1579960418,1,35994607,76.4,1201674,25.594076,0.0,680342.0135879517
Apple,7204,206,Smartphones,,241000,1575950546,1,50485667,1029.6,4499854,5.506608,0.0,8084419.008300781
Indesit,2712,12815,BigHomeAppliances,Washers,200641,1580536169,1,38384363,185.08,9422815,19.572395,21.428571428571427,800471.0079193115
Huawei,6530,935,Smartphones,,241000,1580961318,1,40754934,151.87,1870051,14.737256,0.0,1594483.0787353516
Vitek,2807,13744,SmallHomeAppliances,VacuumCleaners,204671,1580366655,1,79990149,62.01,10399164,33.08514,0.0,30942.98916244507
Versace,1130,96134,Perfumes,,112000,1580123185,1,8146940,69.42,10766216,7.006033,0.0,61575.53837585449
Square Enix,5779,49983,Entertainment,Videogames,261968,1583652007,1,47564281,59.18,8555626,0.0,0.0,1597.860008239746
Team Group,7722,28386,Hardware,Ram,142297,1586162622,1,26187274,23.3,4682285,39.621666,0.0,885.3999710083008
Landsail,4522,331605,Tires,PassengerCarTires,133242,1584865793,1,89534444,89.58,368908,0.0,0.0,0.0
Samsung,7206,268373,Smartphones,,241000,1581168490,1,50345367,304.19,7175742,21.159575,0.0,16486185.562316896
Dyson,5345,13940,SmallHomeAppliances,VacuumCleaners,204671,1575002374,1,12776104,386.08,1107673,0.0,0.0,15829.27944946289
LG,6533,444,Smartphones,,241000,1570130989,1,77284727,344.9,3507747,25.41413,0.0,50355.39910888672
Dr. Jart,1506,102011,SkinCare,Lotions,115175,1586795297,1,69782046,38.59,2478341,0.0,0.0,540.2600021362305
Avalon,5601,3418,DesktopComputers,Desktops,140284,1587210938,1,17392722,700.12,1531602,0.0,0.0,46207.919677734375
Lucente,2237,160747,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1580723305,1,4799667,220.6,1485883,0.0,0.0,17868.600494384766
BBurago,1599,46065,Toys,PlayVehicles,139276,1582048144,1,38428708,19.28,1814723,0.0,0.0,0.0
Samsung,7206,5267,Tvs,,264000,1573797191,1,56014783,411.34,107629,5.9385796,0.0,1409250.8274536133
Double Eagle,7537,268194,Toys,RemoteControlToys,139277,1582213509,1,5071793,64.33,10740163,0.0,0.0,257.32000732421875
Xiaomi,5677,575,Smartphones,,241000,1572880177,1,17653765,463.13,715132,0.043161828,0.0,13893.900146484377
Toshiba,406,29452,Hardware,HardDrives,142293,1581490746,1,86784560,42.91,1157647,24.361008,0.0,12057.709957122805
Samsung,7206,1275,Smartphones,,241000,1587268792,1,86304144,149.04,14952449,4.918665,0.0,21790094.13841248
Rowenta,5949,22964,BeautyCareEquipment,HairDryers,101106,1582031522,1,2628661,78.48,1633423,3.1828206,0.0,27860.401191711426
Vivo,6208,1126,Smartphones,,241000,1576501479,1,23052552,102.94,5504156,33.337646,0.0,161204.0438232422
Meizu,7375,688,Smartphones,,241000,1578862369,1,68238153,198.04,6784247,15.619943,0.0,86543.47706604004
Apple,7204,1290,Smartphones,,241000,1578568755,2,26711553,863.34,5766875,15.000491,5.405405405405405,136669316.27130127
Levis,5065,215898,MenFashion,MenHoodies,164414,1586868586,1,32435612,47.72,13731256,40.005028,0.0,238.6000061035156
Samsung,7206,986,Smartphones,,241000,1576563213,1,42242252,226.05,7773598,18.678274,0.0,4332700.408493042
Salomon,506,289262,WinterSports,Snowboarding,259950,1585140471,1,67796637,624.82,1663707,0.0,0.0,0.0
Apple,7204,22217,SmartWatches,,240000,1579514230,1,52508846,295.73,9823447,12.856546,0.0,2960257.4099731445
HYGGE,1528,166487,ExerciseAndFitness,Treadmills,246870,1585841498,1,78589426,687.28,14008864,0.0,0.0,243984.41040039065
